agent_id,affiliation_id,affiliation_strength
127,50,Medium
128,1,High
128,10,Unknown
128,11,High
128,12,Medium
128,13,Medium
128,15,Low
128,16,Low
128,17,Low
128,27,Low
128,28,Low
128,34,High
128,35,Medium
128,37,Medium
128,38,Medium
128,41,Medium
128,43,Medium
129,5,High
129,7,Medium
129,8,Medium
129,17,Low
129,22,Unknown
129,24,High
129,25,Unknown
129,35,Medium
129,36,Unknown
129,39,Low
129,48,Medium
129,50,Unknown
130,1,Low
130,6,Medium
130,9,Low
130,10,High
130,11,Medium
130,12,Low
130,14,High
130,17,Medium
130,20,Unknown
130,21,Low
130,22,Unknown
130,25,Medium
130,27,High
130,29,Low
130,31,Low
131,4,Low
131,6,Low
131,8,Unknown
131,10,Unknown
131,13,Medium
131,15,Medium
131,23,High
131,24,Medium
131,27,Medium
131,31,Low
131,32,High
131,34,Medium
131,38,Medium
131,45,Low
131,46,Low
131,47,Low
131,49,Unknown
132,4,Unknown
132,5,Low
132,6,Unknown
132,7,Medium
132,8,Low
132,10,Unknown
132,12,Low
132,20,Medium
132,25,Medium
132,28,Medium
132,30,Low
132,33,Low
132,41,Low
133,9,Medium
133,17,Medium
133,18,Unknown
133,21,Low
133,33,Medium
133,35,Low
133,36,Medium
133,47,Medium
133,48,Medium
133,50,Medium
134,4,Low
134,12,Low
134,21,Unknown
134,32,High
134,36,Unknown
134,45,Low
134,46,Low
135,7,Low
135,8,Unknown
135,11,Low
135,12,Medium
135,13,Unknown
135,19,Low
135,22,Low
135,25,Medium
135,27,Unknown
135,32,Low
135,33,Medium
135,34,High
135,35,Low
135,41,Low
135,46,High
135,49,Unknown
136,2,Medium
136,3,Medium
136,5,Medium
136,9,Medium
136,10,Low
136,13,Unknown
136,18,Medium
136,22,Medium
136,25,Low
136,29,Unknown
136,31,Low
136,33,High
136,35,Medium
136,48,Medium
137,3,Unknown
137,19,Medium
137,20,Low
137,26,Medium
137,28,Low
137,30,Medium
137,31,Unknown
137,33,High
137,38,High
137,40,High
137,41,Medium
137,43,Medium
137,45,Medium
138,7,Low
138,8,Low
138,13,Medium
138,16,Low
138,18,Medium
138,24,Medium
138,25,High
138,26,High
138,30,Unknown
138,31,Low
138,37,High
138,40,High
138,42,Low
138,47,Unknown
139,3,Medium
139,9,Low
139,11,Low
139,19,Low
139,21,Unknown
139,24,Unknown
139,27,Medium
139,31,Medium
139,32,Low
139,37,Medium
139,42,Medium
139,47,Low
140,6,Low
140,16,Low
140,17,Unknown
140,22,Medium
140,23,Medium
140,24,Low
140,25,Medium
140,26,High
140,34,Medium
140,37,Medium
140,41,Medium
140,43,Unknown
140,44,Unknown
140,45,Medium
140,50,Unknown
141,11,Medium
141,16,Low
141,18,Low
141,20,High
141,24,Unknown
141,25,High
141,31,Low
141,33,High
141,35,Medium
141,37,Low
141,38,Medium
141,45,Medium
141,47,High
142,2,Medium
142,3,Medium
142,6,Medium
142,11,Medium
142,12,Low
142,14,Low
142,18,Medium
142,19,Low
142,22,Low
142,31,Medium
142,32,Low
142,35,Medium
142,36,Unknown
142,40,Unknown
142,47,Low
142,49,Medium
143,2,Unknown
143,9,Low
143,10,Medium
143,12,Low
143,16,Low
143,18,Low
143,19,Medium
143,20,Medium
143,30,Medium
143,35,High
143,36,Low
143,40,Low
143,41,Medium
143,42,High
143,44,Medium
143,48,Medium
144,2,Low
144,3,High
144,5,Low
144,10,Medium
144,13,Medium
144,14,Low
144,19,Medium
144,22,High
144,25,Medium
144,27,Unknown
144,28,Low
144,30,Medium
144,32,High
144,33,Low
144,36,Medium
144,37,Low
144,39,Medium
144,41,Unknown
144,46,Low
144,47,High
144,50,Medium
145,3,Low
145,5,Low
145,20,High
145,21,Unknown
145,22,Low
145,23,Medium
145,24,Low
145,26,Low
145,46,Low
145,50,High
146,6,High
146,14,Medium
146,21,Medium
146,22,Medium
146,24,High
146,26,High
146,29,High
146,33,Unknown
146,40,Medium
146,41,High
146,42,Low
146,48,High
146,49,Medium
146,50,High
147,2,Unknown
147,10,Low
147,14,Unknown
147,15,Medium
147,18,Medium
147,20,Medium
147,22,Medium
147,29,Low
147,36,High
147,40,Low
148,3,High
148,7,Low
148,10,Low
148,19,High
148,22,Low
148,25,Medium
148,29,Unknown
148,30,Unknown
148,35,Low
148,37,Unknown
148,38,Low
148,49,High
149,6,Low
149,11,Medium
149,15,Medium
149,18,Low
149,21,Unknown
149,24,High
149,25,Medium
149,28,Medium
149,33,Low
149,35,High
149,37,Low
149,40,Low
149,42,Medium
149,48,Unknown
149,49,Unknown
150,2,Medium
150,6,Low
150,11,Low
150,12,Low
150,15,Low
150,24,Medium
150,28,Medium
150,29,High
150,31,Medium
150,32,Medium
150,33,Low
150,35,Low
150,43,Low
150,45,Medium
150,48,Low
151,4,Medium
151,8,Medium
151,13,High
151,14,Low
151,16,Low
151,18,Low
151,19,Unknown
151,25,High
151,27,High
151,36,High
151,39,Medium
151,43,Medium
151,49,Low
152,2,Low
152,4,Low
152,5,Low
152,7,Unknown
152,8,High
152,9,Medium
152,13,Medium
152,21,Medium
152,22,High
152,25,Medium
152,36,Low
152,37,Low
152,38,Low
152,42,Unknown
152,46,Medium
152,47,Medium
152,48,Medium
153,8,Low
153,9,Unknown
153,15,Low
153,17,Low
153,21,Medium
153,23,Unknown
153,28,High
153,31,Unknown
153,36,Medium
153,43,Low
153,45,Low
153,47,Unknown
154,1,Medium
154,2,High
154,3,High
154,6,Medium
154,7,Low
154,8,High
154,14,Medium
154,18,Medium
154,19,Medium
154,20,Medium
154,21,Medium
154,24,Medium
154,25,Unknown
154,26,Low
154,29,Unknown
154,30,Low
154,33,Low
154,34,Medium
154,36,Unknown
154,37,Low
154,46,High
154,48,Low
154,50,Medium
155,1,Medium
155,6,Medium
155,16,Medium
155,19,Unknown
155,25,Medium
155,28,Low
155,32,Medium
155,33,High
155,34,High
155,35,Low
155,39,Medium
155,41,Low
155,43,Medium
155,48,Low
156,1,Medium
156,3,Low
156,7,Unknown
156,14,Low
156,16,Low
156,21,Low
156,22,High
156,25,Low
156,30,Medium
156,37,Medium
156,38,Medium
156,39,Low
156,40,Medium
156,42,Unknown
156,44,Unknown
156,46,Medium
157,1,Unknown
157,2,Medium
157,8,Medium
157,14,Low
157,17,High
157,21,Medium
157,23,Unknown
157,29,Medium
157,35,Low
157,36,Medium
157,45,Low
157,47,Unknown
158,2,Low
158,3,Low
158,4,Medium
158,7,Medium
158,9,Medium
158,10,Medium
158,11,Medium
158,12,Low
158,23,Medium
158,25,Medium
158,28,High
158,36,High
158,37,Low
158,41,Medium
158,42,Low
158,43,Medium
158,44,Unknown
158,45,Unknown
158,48,Low
159,1,Medium
159,3,Medium
159,4,Low
159,5,Low
159,12,Low
159,13,Medium
159,16,High
159,17,Low
159,22,Medium
159,25,Medium
159,27,Unknown
159,32,Medium
159,33,High
159,39,Low
160,4,Low
160,9,Low
160,10,Low
160,12,High
160,17,High
160,19,Medium
160,22,Medium
160,23,Medium
160,25,Medium
160,27,Medium
160,31,Medium
160,32,High
160,33,Unknown
160,39,Unknown
160,40,Medium
160,44,High
160,47,Low
160,49,Medium
161,7,High
161,15,Medium
161,20,Medium
161,22,Low
161,29,Low
161,31,Low
161,36,High
161,40,Low
161,48,Medium
161,49,Medium
161,50,Low
162,1,Unknown
162,8,Low
162,10,Low
162,11,Medium
162,16,High
162,24,Medium
162,28,Medium
162,35,Low
162,36,High
162,37,High
162,38,Medium
162,42,Unknown
162,45,Low
163,6,Medium
163,7,Low
163,9,Medium
163,10,Medium
163,15,Medium
163,26,Medium
163,27,Unknown
163,30,Low
163,34,Low
163,38,Low
163,40,Medium
164,4,Unknown
164,11,Unknown
164,14,Low
164,19,Unknown
164,20,Low
164,22,Low
164,28,Low
164,33,Medium
164,37,Low
164,41,Medium
164,42,High
165,3,Unknown
165,4,High
165,7,Unknown
165,10,Unknown
165,17,Medium
165,18,Medium
165,21,Low
165,24,Low
165,27,Low
165,31,Low
165,33,Low
165,34,Medium
165,44,Medium
165,46,Medium
165,48,Unknown
165,50,Low
166,8,High
166,13,Medium
166,15,Low
166,16,Medium
166,20,High
166,24,Low
166,27,Medium
166,37,Medium
166,41,Unknown
166,42,Unknown
166,43,Medium
166,44,Medium
166,48,Medium
167,3,Medium
167,8,High
167,12,Medium
167,13,Low
167,14,Medium
167,16,Medium
167,17,Medium
167,22,Unknown
167,25,Unknown
167,28,Unknown
167,31,High
167,32,Low
167,37,Low
167,41,Medium
167,44,Low
167,45,Medium
167,48,Low
167,49,Unknown
168,1,High
168,2,Unknown
168,4,Unknown
168,5,Medium
168,11,Unknown
168,19,Low
168,28,High
168,30,Low
168,33,Low
168,36,Low
168,41,Medium
168,42,Low
168,45,High
168,48,Medium
168,49,Low
169,2,Low
169,3,Medium
169,4,Low
169,6,Medium
169,8,Unknown
169,10,High
169,11,Medium
169,12,Low
169,18,Low
169,22,Medium
169,27,Unknown
169,29,Medium
169,30,Unknown
169,33,Low
169,37,Medium
169,39,Unknown
169,41,Medium
170,6,Low
170,7,Low
170,17,Low
170,26,Medium
170,35,Low
170,36,Low
170,40,Medium
170,46,Medium
170,49,Low
171,2,Medium
171,7,High
171,14,Medium
171,15,High
171,16,High
171,17,Medium
171,19,Low
171,24,Medium
171,27,Unknown
171,36,High
171,50,Unknown
172,1,Medium
172,2,High
172,7,Medium
172,13,High
172,20,Medium
172,21,Unknown
172,30,Low
172,31,Unknown
172,34,Low
172,36,Low
172,37,High
172,38,Medium
172,40,Unknown
172,41,Low
172,42,Low
173,8,Medium
173,14,Medium
173,21,Low
173,25,Low
173,32,High
173,36,Low
173,39,Low
173,40,Unknown
173,43,High
173,50,Unknown
174,6,Unknown
174,9,Low
174,13,Low
174,14,High
174,20,Medium
174,25,Medium
174,27,Low
174,31,Low
174,33,Low
174,37,Medium
174,38,Unknown
174,39,High
174,42,Unknown
174,47,Unknown
174,48,Unknown
175,5,Low
175,11,Low
175,18,Low
175,19,High
175,20,Medium
175,23,Medium
175,28,Medium
175,32,Low
175,34,High
175,42,Medium
175,50,Medium
176,1,Low
176,8,Medium
176,9,Unknown
176,12,Low
176,15,Medium
176,17,High
176,19,Unknown
176,21,High
176,23,Low
176,26,Unknown
176,27,Unknown
176,29,Medium
176,30,High
176,34,High
176,36,Low
176,37,Medium
176,39,Low
176,40,Low
176,44,Medium
176,46,Low
176,50,Medium
177,1,Low
177,2,Medium
177,4,Low
177,7,Medium
177,10,Medium
177,12,Medium
177,17,Medium
177,18,Medium
177,21,Low
177,23,Unknown
177,25,Low
177,27,Low
177,28,Low
177,32,Unknown
177,39,High
177,40,Unknown
177,43,High
177,45,Medium
177,46,Medium
178,6,High
178,8,Medium
178,10,Low
178,11,Low
178,12,Medium
178,15,Low
178,19,Unknown
178,22,Unknown
178,26,High
178,27,Low
178,29,Unknown
178,30,Unknown
178,32,Low
178,33,Low
178,40,Unknown
178,41,High
179,10,Medium
179,11,Unknown
179,13,Medium
179,14,Medium
179,16,Low
179,17,Low
179,23,Low
179,25,High
179,29,Low
179,34,High
179,48,Low
180,8,Unknown
180,16,Medium
180,17,Low
180,20,Medium
180,24,Low
180,26,Medium
180,30,High
180,35,Unknown
180,42,Medium
180,44,Low
180,46,Unknown
180,49,Medium
181,1,High
181,2,Low
181,4,High
181,8,High
181,9,Low
181,10,Medium
181,13,Medium
181,14,Medium
181,21,Low
181,25,High
181,26,Unknown
181,28,Unknown
181,30,Low
181,34,Low
181,38,Medium
181,42,High
181,44,Medium
181,47,Medium
182,4,Low
182,7,Medium
182,8,Medium
182,10,Medium
182,12,High
182,16,Low
182,18,Low
182,19,Low
182,24,Medium
182,33,Medium
182,36,Low
182,43,Low
182,45,Low
182,48,Medium
182,49,Low
183,1,Unknown
183,3,Unknown
183,9,Low
183,12,Medium
183,15,Low
183,16,Medium
183,18,Low
183,19,Low
183,23,High
183,24,Medium
183,27,Low
183,40,Medium
183,41,Low
183,42,Low
183,47,Medium
183,48,High
183,50,Medium
184,6,Low
184,8,Medium
184,12,Unknown
184,17,High
184,22,Unknown
184,23,Low
184,25,High
184,29,Low
184,30,High
184,32,Unknown
184,34,High
184,35,Medium
184,36,Medium
184,37,Medium
184,39,Low
184,40,Low
184,43,Low
184,44,Low
184,46,Low
184,49,High
185,3,High
185,5,Unknown
185,19,Low
185,22,Low
185,28,Low
185,30,Medium
185,35,High
185,38,Low
185,41,Medium
185,43,High
185,44,Low
185,47,Unknown
185,50,High
186,2,High
186,3,Low
186,4,Medium
186,6,High
186,7,Low
186,11,Medium
186,12,Low
186,19,Low
186,21,Low
186,22,Low
186,23,Medium
186,29,High
186,32,Low
186,38,High
186,39,Low
186,41,Low
186,44,Unknown
186,45,Low
186,46,Low
187,1,Unknown
187,3,Medium
187,5,Medium
187,6,Medium
187,13,Low
187,17,Low
187,23,Low
187,24,Medium
187,25,Low
187,26,High
187,27,Low
187,29,Medium
187,35,High
187,38,Low
187,39,Medium
187,40,Low
187,41,High
187,44,High
187,47,Low
187,50,Unknown
188,3,Low
188,4,High
188,5,Low
188,7,Low
188,9,High
188,10,Low
188,11,Low
188,12,Unknown
188,13,High
188,19,Medium
188,22,High
188,31,Unknown
188,32,High
188,35,Unknown
188,38,Medium
188,44,High
188,45,Medium
188,46,Low
188,48,Low
189,2,Medium
189,5,Low
189,14,Low
189,15,Unknown
189,16,Unknown
189,17,Low
189,19,Low
189,23,Medium
189,32,High
189,34,Unknown
189,36,Medium
189,47,Medium
189,50,Low
190,1,Low
190,4,Unknown
190,5,Low
190,6,Medium
190,12,Unknown
190,13,High
190,14,Unknown
190,18,Medium
190,20,Medium
190,21,Medium
190,22,Medium
190,25,Medium
190,29,Medium
190,32,Unknown
190,33,Unknown
190,42,High
190,44,Unknown
191,3,Low
191,7,Medium
191,15,Medium
191,18,Unknown
191,21,Unknown
191,23,Unknown
191,24,Low
191,28,Low
191,39,Unknown
191,43,Medium
191,46,Medium
191,49,Unknown
192,4,Medium
192,5,Medium
192,6,Medium
192,10,High
192,15,Low
192,18,Medium
192,26,Low
192,31,Low
192,37,High
192,41,Unknown
192,45,Unknown
192,48,Medium
192,49,High
193,4,High
193,18,Medium
193,19,Low
193,21,Low
193,23,Unknown
193,25,Low
193,27,Medium
193,31,High
193,35,Low
193,36,High
193,37,Unknown
193,43,High
193,46,Low
193,48,Unknown
193,49,Medium
193,50,Medium
194,9,Medium
194,16,Medium
194,17,Low
194,20,Unknown
194,27,Unknown
194,30,High
194,31,Medium
194,32,Unknown
194,33,Unknown
194,34,High
194,38,Low
194,43,Low
194,49,High
195,1,Unknown
195,6,Low
195,13,Unknown
195,16,Unknown
195,18,High
195,24,Low
195,26,Low
195,32,High
195,35,Medium
195,36,Unknown
195,37,High
195,40,Medium
195,42,High
195,43,Medium
195,44,Medium
195,46,Medium
195,47,Low
196,3,Medium
196,5,Medium
196,6,High
196,13,High
196,19,Low
196,22,Unknown
196,24,Unknown
196,25,Low
196,30,Unknown
196,32,Medium
196,37,Medium
196,39,Medium
196,47,Low
196,48,Unknown
196,49,High
197,8,High
197,10,Low
197,14,Medium
197,23,Unknown
197,24,Low
197,28,Medium
197,31,Low
197,37,Low
197,44,Medium
197,47,Unknown
197,50,Low
198,1,Low
198,7,Low
198,10,Medium
198,15,Low
198,21,High
198,22,Medium
198,28,Medium
198,30,Unknown
198,35,Medium
198,36,High
198,37,High
198,43,High
198,45,Medium
198,46,Unknown
198,49,Low
199,5,Medium
199,18,Unknown
199,19,High
199,22,Medium
199,23,Unknown
199,26,Unknown
199,29,Medium
199,33,Low
199,35,High
199,39,Medium
199,42,Medium
199,43,Low
199,44,High
199,47,Low
199,50,Low
200,7,Unknown
200,10,Low
200,12,Medium
200,18,Medium
200,21,Low
200,26,High
200,28,Medium
200,29,High
200,32,Medium
200,43,Low
200,44,Unknown
200,46,Unknown
201,1,Low
201,4,Low
201,10,Low
201,11,Low
201,14,Low
201,15,Low
201,20,Medium
201,23,Unknown
201,31,Medium
201,34,Low
201,37,Unknown
201,40,Medium
201,42,Low
201,49,Medium
202,1,Unknown
202,5,Medium
202,10,Medium
202,14,Low
202,15,Unknown
202,18,Low
202,23,Medium
202,24,Unknown
202,25,Low
202,27,Unknown
202,28,Low
202,42,Medium
202,44,Low
202,47,High
203,1,Low
203,2,Medium
203,4,Medium
203,5,Medium
203,7,High
203,8,Medium
203,19,Low
203,22,High
203,23,Low
203,24,High
203,27,Low
203,28,Medium
203,29,Low
203,30,Unknown
203,31,Low
203,38,Medium
203,41,High
203,46,Low
203,49,High
203,50,Low
204,4,Unknown
204,6,Medium
204,7,Low
204,11,Low
204,14,Low
204,17,Medium
204,18,Low
204,22,Low
204,31,Unknown
204,32,Medium
204,33,Low
204,34,Low
204,36,Medium
204,38,Medium
204,41,High
204,42,Medium
204,43,Medium
204,47,Unknown
205,1,Low
205,5,Medium
205,6,Medium
205,7,Low
205,8,Medium
205,9,Low
205,12,High
205,13,Medium
205,14,Unknown
205,16,Low
205,18,Low
205,22,Low
205,24,Medium
205,28,Low
205,42,Low
205,43,Low
205,46,High
205,49,Medium
205,50,High
206,5,Medium
206,11,Medium
206,13,Low
206,17,High
206,22,Unknown
206,23,Medium
206,30,Medium
206,34,Medium
206,37,High
206,38,Medium
206,39,Medium
206,40,Medium
206,46,Medium
206,47,Low
206,49,High
206,50,Low
207,1,High
207,4,Low
207,5,Medium
207,8,Low
207,9,Low
207,10,Low
207,18,Medium
207,22,Medium
207,25,High
207,32,Low
207,35,Medium
207,36,Medium
207,38,Low
207,39,Unknown
207,43,Low
207,47,Low
208,2,Unknown
208,5,Low
208,8,Unknown
208,15,Medium
208,30,Low
208,32,Low
208,34,Unknown
208,38,High
208,49,Low
209,1,Low
209,2,High
209,6,Low
209,7,Low
209,19,Unknown
209,24,Unknown
209,30,Low
209,32,Low
209,33,Low
209,40,Medium
209,42,Low
209,46,Low
209,50,Low
210,1,Low
210,13,Low
210,15,Medium
210,29,Low
210,36,Low
210,39,Low
210,41,Low
210,43,High
210,44,Low
210,47,Low
210,48,Medium
210,49,Medium
211,10,Unknown
211,14,Medium
211,15,Unknown
211,19,High
211,26,Low
211,35,Unknown
211,40,Low
211,43,Medium
211,45,High
211,50,Medium
212,1,Low
212,2,Low
212,7,Low
212,10,Low
212,13,Medium
212,14,Medium
212,15,Medium
212,18,High
212,19,Low
212,22,Low
212,27,Low
212,32,High
212,33,Unknown
212,34,Low
212,37,High
212,38,Unknown
212,40,High
212,42,High
212,46,Low
212,47,High
212,49,Low
213,1,Low
213,2,Unknown
213,9,Low
213,11,Low
213,14,Medium
213,17,Medium
213,21,Low
213,43,High
213,45,Medium
213,46,Medium
214,4,Low
214,5,Medium
214,6,High
214,11,Medium
214,15,Low
214,19,Medium
214,21,High
214,22,High
214,24,Low
214,25,Medium
214,29,Medium
214,30,Unknown
214,34,Low
214,35,Medium
214,37,High
214,41,Low
214,48,Medium
215,1,Medium
215,2,Medium
215,4,Low
215,6,Unknown
215,8,Low
215,13,Medium
215,19,Low
215,25,Medium
215,27,High
215,34,Unknown
215,36,Medium
215,37,Medium
215,48,Low
215,49,Medium
216,1,Medium
216,7,Low
216,14,Low
216,20,Medium
216,22,High
216,25,Medium
216,27,Low
216,37,Medium
216,40,High
216,46,Medium
216,47,High
217,2,High
217,3,Low
217,8,Low
217,9,Medium
217,14,Medium
217,18,Low
217,25,Low
217,26,High
217,27,Low
217,28,High
217,29,Medium
217,31,Medium
217,34,Medium
217,35,Medium
217,38,Medium
217,41,High
217,44,Medium
217,46,Unknown
218,6,Medium
218,13,Low
218,15,Medium
218,16,Low
218,19,Unknown
218,20,Medium
218,24,Low
218,25,High
218,26,Medium
218,28,Low
218,29,Unknown
218,31,Medium
218,33,Low
218,34,Low
218,43,Low
219,4,Low
219,14,Low
219,20,Low
219,21,Medium
219,33,Low
219,41,Low
219,42,Unknown
219,44,Low
219,46,Low
219,50,Medium
220,3,Medium
220,6,High
220,7,Low
220,9,High
220,10,Unknown
220,11,Unknown
220,14,Unknown
220,17,High
220,24,Low
220,26,Medium
220,27,Low
220,28,Medium
220,30,Low
220,38,Low
220,39,Unknown
220,46,Medium
220,47,Medium
220,48,Unknown
220,50,Low
221,2,Low
221,4,Low
221,8,Low
221,15,Low
221,17,High
221,19,Medium
221,26,Unknown
221,28,Low
221,31,Medium
221,37,Medium
221,43,Medium
221,45,Medium
221,50,Medium
222,1,High
222,9,Unknown
222,15,Low
222,16,Medium
222,19,Low
222,20,Low
222,29,Medium
222,40,Low
222,41,Unknown
222,42,Low
222,43,Low
222,45,High
223,1,Medium
223,4,Low
223,6,Low
223,13,Low
223,15,High
223,18,Medium
223,20,Low
223,25,High
223,28,Medium
223,29,High
223,30,High
223,32,Low
223,41,Low
223,43,Unknown
223,45,High
223,49,Low
224,1,Low
224,3,Unknown
224,17,Medium
224,18,Medium
224,19,Unknown
224,20,Medium
224,24,Medium
224,29,High
224,30,Medium
224,32,Medium
224,36,Low
224,37,Low
224,41,High
224,42,High
224,44,Low
224,46,Unknown
224,48,Unknown
225,3,High
225,4,Low
225,5,Unknown
225,6,Unknown
225,8,Low
225,12,Low
225,19,Low
225,21,Low
225,22,Low
225,23,Medium
225,30,Unknown
225,32,Low
225,36,Low
225,42,High
225,45,Medium
225,48,Low
226,1,Low
226,17,Low
226,18,Low
226,19,High
226,27,Low
226,29,Unknown
226,30,Medium
226,31,Low
226,35,Unknown
226,38,Low
226,42,Low
226,43,High
226,46,High
226,48,Unknown
226,49,Low
227,5,Low
227,12,Unknown
227,17,Medium
227,18,Unknown
227,19,Medium
227,28,Low
227,29,High
227,31,Medium
227,36,Medium
227,37,Unknown
227,38,Low
227,39,Medium
227,41,High
227,47,High
228,3,Unknown
228,5,Unknown
228,11,Medium
228,12,Low
228,16,Unknown
228,31,Low
228,34,Medium
228,35,Low
228,42,Medium
228,45,Medium
228,46,Low
228,48,Low
228,50,Unknown
229,6,Low
229,9,Low
229,12,Medium
229,19,Medium
229,20,Medium
229,24,High
229,29,High
229,30,Unknown
229,31,Medium
229,35,Low
229,38,Low
229,42,Low
229,48,Unknown
229,50,Low
230,1,Low
230,3,Low
230,5,Medium
230,9,Medium
230,13,High
230,14,Medium
230,16,Low
230,19,Low
230,20,Medium
230,24,Unknown
230,27,Unknown
230,31,Medium
230,32,High
230,34,High
230,37,High
230,39,Unknown
230,41,Low
230,42,High
230,44,Unknown
230,45,Medium
230,46,High
230,50,Medium
231,1,Medium
231,3,Medium
231,4,Medium
231,8,Medium
231,9,High
231,22,Medium
231,25,Medium
231,28,Medium
231,30,Low
231,39,Unknown
231,40,Medium
231,41,Unknown
232,1,Medium
232,2,Medium
232,4,Unknown
232,10,Unknown
232,15,High
232,16,High
232,17,Medium
232,19,Medium
232,24,Low
232,25,Low
232,33,Low
232,39,Low
232,40,High
232,42,High
232,45,Unknown
233,7,Unknown
233,10,Low
233,12,High
233,14,Medium
233,20,High
233,22,Low
233,34,Low
233,37,Medium
233,42,Medium
233,45,Medium
233,48,Medium
234,4,Medium
234,6,High
234,8,Medium
234,9,Unknown
234,15,Low
234,17,Medium
234,26,High
234,33,Medium
234,34,Low
234,37,Medium
234,42,Low
235,3,High
235,7,Medium
235,8,High
235,16,Low
235,22,Medium
235,24,Medium
235,26,Low
235,27,Medium
235,29,High
235,31,Unknown
235,33,Unknown
235,34,Low
235,38,Medium
235,44,Low
235,49,Medium
236,6,High
236,8,Unknown
236,10,High
236,13,High
236,19,Low
236,21,Unknown
236,26,Low
236,31,High
236,34,High
236,45,Low
236,49,Low
237,6,Unknown
237,9,Low
237,10,Unknown
237,11,Low
237,12,Unknown
237,19,Low
237,22,Medium
237,25,Low
237,26,Low
237,27,Unknown
237,30,Low
237,32,Medium
237,35,Medium
237,38,Low
237,47,Medium
238,3,Low
238,7,Medium
238,8,Unknown
238,14,High
238,18,Low
238,19,Medium
238,27,Unknown
238,31,Low
238,35,Medium
238,40,Low
238,44,Low
238,46,Medium
238,47,High
238,48,High
239,4,Low
239,5,Medium
239,9,Medium
239,11,Low
239,16,Unknown
239,21,Low
239,26,Unknown
239,27,High
239,32,Low
239,44,Low
239,48,High
240,5,Low
240,6,High
240,7,Low
240,8,Unknown
240,9,Medium
240,10,Medium
240,13,High
240,18,Low
240,19,Medium
240,21,Medium
240,22,Medium
240,30,Medium
240,31,Medium
240,32,High
240,33,Low
240,35,Low
240,36,Low
240,37,Medium
241,4,Medium
241,7,Medium
241,8,Low
241,13,Unknown
241,16,High
241,19,Medium
241,21,Medium
241,27,High
241,33,Medium
241,36,Low
241,38,Medium
241,42,High
241,45,Medium
241,47,Medium
242,2,Medium
242,7,High
242,8,Medium
242,11,Unknown
242,17,Unknown
242,19,Medium
242,27,Low
242,28,Unknown
242,31,High
242,38,Medium
242,39,Medium
242,41,Medium
242,48,Medium
242,50,Medium
243,8,Low
243,11,High
243,16,Unknown
243,19,Low
243,21,Medium
243,23,Medium
243,24,Unknown
243,26,Low
243,34,Medium
243,35,High
243,37,Unknown
243,41,Medium
243,42,Unknown
243,43,Medium
244,4,Low
244,5,Low
244,8,High
244,15,High
244,16,High
244,18,Low
244,22,Low
244,25,Medium
244,30,Medium
244,33,Unknown
244,39,Low
244,42,Medium
244,43,Low
244,44,High
244,48,Medium
244,49,Medium
245,1,Medium
245,3,High
245,4,High
245,10,Medium
245,19,Medium
245,23,High
245,25,High
245,26,Low
245,30,Low
245,31,Medium
245,32,Low
245,38,Unknown
245,40,Low
245,44,Low
245,45,Medium
245,48,Low
246,8,Low
246,9,Low
246,10,Medium
246,13,Unknown
246,19,Medium
246,20,Medium
246,26,Low
246,31,Low
246,33,Unknown
246,37,Medium
246,38,Medium
246,42,Low
246,43,Medium
247,2,High
247,4,Medium
247,6,Medium
247,11,Medium
247,14,Medium
247,16,Low
247,18,Medium
247,22,Low
247,31,Medium
247,34,Low
247,36,Low
247,38,Low
247,39,Medium
247,41,Unknown
248,2,Unknown
248,3,High
248,9,Low
248,11,Medium
248,19,Unknown
248,23,High
248,25,Low
248,30,Unknown
248,37,Low
248,38,Low
248,44,Low
248,48,High
248,50,High
249,1,Low
249,2,Medium
249,5,Unknown
249,8,Low
249,11,Low
249,12,Medium
249,13,Medium
249,14,Unknown
249,15,Medium
249,16,Medium
249,17,Medium
249,23,Low
249,25,High
249,26,Medium
249,27,Medium
249,32,Unknown
249,34,Medium
249,36,Medium
249,42,High
249,43,Low
249,44,Low
249,46,High
249,49,Low
250,1,Medium
250,3,Low
250,5,High
250,6,Unknown
250,7,High
250,12,Low
250,16,Unknown
250,18,Unknown
250,21,Unknown
250,30,Unknown
250,33,Low
250,34,High
250,36,Low
250,46,Low
250,48,Unknown
250,50,Medium
251,3,Low
251,4,Low
251,5,High
251,14,High
251,19,High
251,22,High
251,23,Low
251,27,Medium
251,30,Medium
251,32,Medium
251,40,Unknown
251,42,Medium
251,43,Medium
251,44,Medium
251,45,Low
251,47,High
252,2,Medium
252,5,Low
252,6,High
252,13,Low
252,23,Unknown
252,26,Low
252,27,Low
252,30,Medium
252,35,Low
252,41,Medium
252,43,Unknown
252,45,High
252,46,High
252,49,Low
252,50,Low
253,3,Medium
